Jan,Feb,Mar,Apr,May,Jun
0.7650273224043715,0.42857142857142855,0.3360995850622407,0.578125,0.101620029455081,0.3262032085561497
0.7650273224043715,0.42857142857142855,0.25311203319502074,0.53125,0.09425625920471281,0.2887700534759358
0.7704918032786885,0.9523809523809523,0.0879668049792531,0.3125,0.01251840942562592,0.3315508021390374
0.7704918032786885,0.9523809523809523,0.05892116182572613,0.234375,0.011045655375552283,0.3368983957219251
0.7759562841530054,0.9047619047619047,0.3809128630705394,0.609375,0.3276877761413844,0.3262032085561497
0.7759562841530054,0.9047619047619047,0.30456431535269707,0.59375,0.2533136966126657,0.3315508021390374
0.7814207650273224,0.8571428571428571,0.04564315352697095,0.0625,0.007363770250368188,0.160427807486631
0.7814207650273224,0.8571428571428571,0.03734439834024896,0.046875,0.008100147275405008,0.16577540106951869
0.7868852459016393,0.19047619047619047,0.0879668049792531,0.171875,0.0390279823269514,0.213903743315508
0.7868852459016393,0.19047619047619047,0.08962655601659753,0.1875,0.038291605301914576,0.2245989304812834
0.7923497267759563,0.9047619047619047,1.0,0.6875,1.0,0.320855614973262
0.7923497267759563,0.9047619047619047,0.7925311203319502,0.5625,0.8674521354933726,0.2994652406417112
0.7978142076502732,0.7142857142857142,0.004979253112033195,0.015625,0.005891016200294551,0.3796791443850267
0.7978142076502732,0.7142857142857142,0.004149377593360995,0.0,0.005154639175257732,0.2727272727272727
0.8032786885245902,0.2857142857142857,0.038174273858921165,0.015625,0.0029455081001472753,0.1818181818181818
0.8032786885245902,0.2857142857142857,0.03153526970954357,0.03125,0.0029455081001472753,0.1871657754010695
0.8087431693989071,0.8571428571428571,0.013278008298755188,0.03125,0.004418262150220913,0.2085561497326203
0.8087431693989071,0.8571428571428571,0.004979253112033195,0.0625,0.003681885125184094,0.1978609625668449
0.8142076502732241,0.3333333333333333,0.1775933609958506,0.5,0.10235640648011782,0.3048128342245989
0.8142076502732241,0.3333333333333333,0.15435684647302902,0.5,0.08100147275405008,0.3262032085561497
0.819672131147541,0.19047619047619047,0.7319502074688797,0.921875,0.7238586156111929,0.3315508021390374
0.819672131147541,0.19047619047619047,0.6456431535269711,0.84375,0.6281296023564065,0.3262032085561497
0.825136612021858,0.7619047619047619,0.38589211618257263,0.21875,0.12444771723122239,0.25133689839572193
0.825136612021858,0.7619047619047619,0.2597510373443983,0.21875,0.09057437407952872,0.267379679144385
0.8306010928961749,0.19047619047619047,0.6390041493775933,0.6875,0.8085419734904271,0.4331550802139037
0.8306010928961749,0.19047619047619047,0.5327800829875519,0.625,0.8159057437407953,0.3101604278074866
0.8360655737704918,0.8571428571428571,0.014937759336099584,0.046875,0.0014727540500736377,0.25133689839572193
0.8360655737704918,0.8571428571428571,0.010788381742738586,0.015625,0.0014727540500736377,0.1764705882352941
0.8415300546448088,0.8095238095238095,0.07136929460580912,0.171875,0.026509572901325475,0.2192513368983957
0.8415300546448088,0.8095238095238095,0.05975103734439834,0.15625,0.025036818851251842,0.213903743315508
0.8469945355191257,0.9523809523809523,0.16099585062240662,0.53125,0.03166421207658321,0.3155080213903743
0.8469945355191257,0.9523809523809523,0.14688796680497926,0.484375,0.022091310751104563,0.2994652406417112
0.8524590163934426,0.47619047619047616,0.4282157676348548,0.59375,0.29896907216494845,0.2994652406417112
0.8524590163934426,0.47619047619047616,0.383402489626556,0.5625,0.2341678939617084,0.3101604278074866
0.8579234972677595,0.6666666666666666,0.183402489626556,0.234375,0.10751104565537556,0.2459893048128342
0.8579234972677595,0.6666666666666666,0.15518672199170125,0.21875,0.08836524300441827,0.24064171122994651
0.8633879781420765,0.5714285714285714,0.00829875518672199,0.109375,0.0014727540500736377,0.2245989304812834
0.8633879781420765,0.5714285714285714,0.006639004149377591,0.109375,0.0014727540500736377,0.2245989304812834
0.8688524590163934,1.0,0.021576763485477178,0.046875,0.0029455081001472753,0.24064171122994651
0.8688524590163934,1.0,0.019087136929460576,0.046875,0.0022091310751104565,0.2459893048128342
0.8743169398907104,0.9523809523809523,0.11120331950207468,0.390625,0.01840942562592047,0.3422459893048128
0.8743169398907104,0.9523809523809523,0.13526970954356846,0.296875,0.020618556701030924,0.0
0.8797814207650273,0.14285714285714285,0.3103734439834025,0.375,0.015463917525773195,0.2941176470588235
0.8797814207650273,0.14285714285714285,0.2697095435684647,0.375,0.011782032400589101,0.3048128342245989
0.8907103825136612,0.7142857142857142,0.09792531120331951,0.0625,0.029455081001472753,0.2085561497326203
0.8907103825136612,0.7142857142857142,0.07053941908713693,0.046875,0.026509572901325475,0.2032085561497326
0.8961748633879781,0.7142857142857142,0.42904564315352695,0.640625,0.1597938144329897,0.2834224598930481
0.8961748633879781,0.7142857142857142,0.35933609958506224,0.5,0.11634756995581738,0.27807486631016043
0.9016393442622951,0.9047619047619047,0.5112033195020748,0.59375,0.3225331369661267,0.3262032085561497
0.9016393442622951,0.9047619047619047,0.44896265560165977,0.546875,0.2916053019145803,0.320855614973262
0.907103825136612,0.6190476190476191,0.1062240663900415,0.4375,0.04050073637702503,0.213903743315508
0.907103825136612,0.6190476190476191,0.1087136929460581,0.40625,0.038291605301914576,0.1497326203208556
0.912568306010929,0.047619047619047616,0.22323651452282156,0.09375,0.0508100147275405,0.2085561497326203
0.912568306010929,0.047619047619047616,0.2033195020746888,0.09375,0.048600883652430045,0.213903743315508
0.9180327868852459,0.47619047619047616,0.13609958506224065,0.125,0.032400589101620025,0.2352941176470588
0.9180327868852459,0.47619047619047616,0.1078838174273859,0.171875,0.032400589101620025,0.2352941176470588
0.9234972677595629,0.9523809523809523,0.12282157676348546,0.15625,0.016200294550810013,0.25133689839572193
0.9234972677595629,0.9523809523809523,0.08464730290456432,0.140625,0.01251840942562592,0.267379679144385
0.9289617486338798,0.14285714285714285,0.43568464730290457,0.234375,0.005891016200294551,0.2566844919786096
0.9289617486338798,0.14285714285714285,0.3759336099585062,0.28125,0.004418262150220913,0.27807486631016043
0.9344262295081968,0.19047619047619047,0.5734439834024897,0.8125,0.31516936671575846,0.3529411764705882
0.9344262295081968,0.19047619047619047,0.4763485477178423,0.71875,0.28350515463917525,0.3582887700534759
0.9398907103825137,0.2857142857142857,0.09128630705394192,0.03125,0.016936671575846836,0.1550802139037433
0.9398907103825137,0.2857142857142857,0.05975103734439834,0.046875,0.013991163475699559,0.160427807486631
0.9453551912568307,0.9523809523809523,0.05062240663900414,0.125,0.0014727540500736377,0.8449197860962566
0.9453551912568307,0.9523809523809523,0.04066390041493776,0.078125,0.0007363770250368188,0.267379679144385
0.9508196721311475,0.5714285714285714,0.02655601659751037,0.109375,0.005891016200294551,0.2352941176470588
0.9508196721311475,0.5714285714285714,0.020746887966804975,0.109375,0.004418262150220913,0.2192513368983957
0.8852459016393442,0.19047619047619047,0.4473029045643153,0.6875,0.4727540500736377,0.3368983957219251
0.8852459016393442,0.19047619047619047,0.3759336099585062,0.625,0.40795287187039764,0.3422459893048128
0.9562841530054644,0.5238095238095237,0.043153526970954356,0.140625,0.009572901325478644,0.2299465240641711
0.9562841530054644,0.5238095238095237,0.036514522821576766,0.109375,0.011782032400589101,0.2245989304812834
0.9617486338797814,0.6666666666666666,0.08049792531120331,0.125,0.011045655375552283,0.1925133689839572
0.9617486338797814,0.6666666666666666,0.06970954356846473,0.125,0.011782032400589101,0.1978609625668449
0.9672131147540983,0.14285714285714285,0.3244813278008299,0.203125,0.021354933726067747,0.2620320855614973
0.9672131147540983,0.14285714285714285,0.21659751037344396,0.1875,0.020618556701030924,0.267379679144385
0.9726775956284153,0.3333333333333333,0.18589211618257262,0.46875,0.0662739322533137,0.3101604278074866
0.9726775956284153,0.3333333333333333,0.1883817427385892,0.4375,0.05449189985272459,0.3315508021390374
0.9781420765027322,0.6666666666666666,0.10954356846473029,0.203125,0.08468335787923417,0.2620320855614973
0.9781420765027322,0.6666666666666666,0.11120331950207468,0.1875,0.08321060382916054,0.24064171122994651
0.9836065573770492,0.7142857142857142,0.14439834024896264,0.109375,0.03313696612665685,0.2352941176470588
0.9836065573770492,0.7142857142857142,0.13526970954356846,0.125,0.03166421207658321,0.2352941176470588
0.9890710382513661,0.9523809523809523,0.3900414937759336,0.59375,0.13991163475699558,0.3315508021390374
0.9890710382513661,0.9523809523809523,0.34605809128630705,0.5,0.12297496318114876,0.3262032085561497
0.994535519125683,0.19047619047619047,0.5236514522821577,0.6875,0.22312223858615612,0.3315508021390374
0.994535519125683,0.19047619047619047,0.42904564315352695,0.625,0.16936671575846834,0.3475935828877005
1.0,0.19047619047619047,0.5070539419087138,0.421875,0.43888070692194403,0.2352941176470588
1.0,0.19047619047619047,0.4116182572614108,0.453125,0.3519882179675994,0.2727272727272727
